index,genre,chrom_spec,spec_centroid,spec_bandwidth,spec_rolloff,zcr,tempo,rms,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50
35,blues,0.288384831,1506.872876,2096.692973,3404.186247,0.045419975,129.1992188,0.17337872,-171.773274,120.2935828,15.34043122,21.10759568,-5.385008934,24.19536469,-24.13754814,18.54475331,-22.34850205,1.319495997,-20.76322645,-4.981887873,-17.10808903,-7.879305131,-15.3001681,-9.343680758,-8.911592311,-8.512012585,-14.32995906,-19.92963487,-14.49269189,-4.427131704,-6.331510679,-13.97174909,-15.0954876,-18.50776431,-9.757905159,-7.223175699,0.02754446,4.391405684,-0.73592224,-7.598596814,-6.392795645,-6.639766091,-7.540387364,-7.333595457,-5.247256342,-6.485510405,-6.341242319,-8.997763317,-2.441739088,-1.482364983,-1.858188572,-5.04446154,-2.44475569,-0.699498542,-4.691989899,-9.404448769,-8.594647969,-4.289918813
36,blues,0.23339812,1247.35503,1908.092152,2620.189467,0.036907341,151.9990809,0.19774683,-200.199292,116.3630883,18.04737043,25.26357389,0.310053809,24.17725306,-22.22351524,11.18353478,-26.8462664,-7.637379449,-24.85609596,-12.01226722,-17.01597672,-8.11307024,-11.9537683,-12.62181341,-14.19320275,-8.207759179,-15.01500742,-10.30684885,-10.40746057,-12.84842754,-11.82599546,-17.59446135,-9.032926962,-8.070935104,-0.297961428,-6.728053526,-3.249168334,-4.520528613,-3.514351794,-7.066714282,-2.247902184,-8.152321681,-11.32262917,-6.846793578,-6.48235436,-0.159836748,6.322579346,2.980818087,3.152224954,-2.653725037,-9.037927075,-2.134668566,-1.35042942,-4.594005387,-2.534401578,-2.234544372,-10.27046878,-6.767099117
37,blues,0.248634076,1188.308142,1682.835308,2339.291913,0.048163866,123.046875,0.06918844,-328.5607087,102.7285124,19.83658412,26.70600946,7.145409876,22.72798465,-6.951726843,12.81698308,-10.72791324,-0.424694189,-12.37879556,-8.898336998,-9.208457471,-9.089532925,-8.994874388,-7.657884743,-7.211292926,-9.397146862,-4.475669886,-3.679435154,-1.060973585,-2.606532039,-11.53972085,-19.03425542,-13.70374278,-4.63402404,-0.200047871,-7.187662775,-8.89836152,-11.231632,-7.788498542,-2.962474264,-6.145041032,-11.28108543,-11.24998604,-8.96549553,-8.102470053,-3.830984538,7.528742587,10.96254528,2.28234563,-2.941794168,-4.269705166,-0.427811685,-2.75973703,-8.560618162,-3.760973787,-5.190484747,-11.02046738,-10.16782109
38,blues,0.265888089,1514.100673,2141.012234,3451.915683,0.044373172,129.1992188,0.16808383,-192.6574702,111.1571093,21.36100685,26.39940566,-0.644347461,23.49151407,-25.46989602,16.92310372,-16.9756497,5.775643116,-25.73842161,-5.051983997,-17.62748924,-7.916775374,-15.15512148,-12.3561393,-17.23472845,-7.778678294,-13.03093665,-17.93117018,-8.503987097,-4.938128207,-11.49755228,-10.16595917,-8.14457182,-17.35137363,-5.120954071,-9.573272305,1.011681823,5.372616795,3.40246033,-2.867187622,-3.409530167,-6.1914589,-3.806779262,-4.612407414,-5.028908237,-6.756325518,-6.643217987,-10.26066194,-7.759029491,-0.939513128,1.593242992,2.049952843,0.797699655,3.211190709,-1.574660483,-8.951046609,-11.12374553,-3.582071995
39,blues,0.25524585,1151.008993,1709.083976,2311.446967,0.035320899,117.4538352,0.08586248,-301.7305018,111.5428756,21.90022866,16.15112145,8.200672674,22.0843735,-8.597673598,1.488775501,-17.07140261,-8.334584226,-17.00835857,-10.57377006,-15.67957586,-12.59448931,-12.25656961,-14.56031712,-10.10023672,-5.785847974,-7.768404311,-7.180643575,-6.522558015,-6.224011861,-12.39422995,-16.33775437,-11.48317459,-12.73856039,-3.473505976,-6.52918288,-7.452836128,-7.572020664,-8.217324786,-9.296196871,-4.619005266,-7.659841474,-11.39474515,-7.410394764,-8.528588555,0.106567219,6.274263915,3.919317902,1.943886628,-3.523956529,-5.103669136,-2.280729683,-4.425823834,-5.414718027,-4.121601195,-3.380089508,-4.909834296,-1.917016869
40,blues,0.397995902,2272.439547,2356.806514,5108.21536,0.097643033,117.4538352,0.13489199,-110.2479864,90.7029327,-2.525755713,74.05794127,-11.75332137,39.20773618,-13.16056311,20.5420935,-17.15308869,12.81263293,-21.4300727,5.952003456,-8.023324058,4.232331817,-16.48160746,6.544708823,-5.692046187,-3.643349659,-4.852753572,1.853225872,-5.485405755,-4.68459013,-0.969718335,1.83328937,2.894616562,0.603760176,-2.708549338,-3.001411531,-2.955749795,-4.851186364,-0.776689265,-2.271064549,0.897396006,1.676700457,0.508819626,-1.888948539,3.005772206,-2.168690309,-2.84875097,-5.234840066,-0.932946636,-2.778191324,0.091915445,-1.426876749,-0.13691346,-0.580673881,-0.402369315,-4.153349065,0.141665077,1.816792581
41,blues,0.386867727,2390.3901,2463.308269,5403.435076,0.102260746,129.1992188,0.12916584,-107.1702651,88.48818681,-4.169412911,55.47771483,-8.013872323,38.41516231,-6.410025932,28.57266726,-19.82160801,13.23808925,-19.2530995,12.07236157,-4.578394452,3.786519142,-16.98638451,11.62065195,-7.359709805,-3.666060924,-7.176576698,1.975449393,-1.838822907,-0.7314392,3.162873034,4.297190758,-1.194205965,-3.912473336,-10.62395482,-3.928026194,-2.186257997,-0.383765591,-0.756517152,-5.419683417,-1.640398773,0.907114706,1.476638276,-3.953635603,0.566593476,-1.940912834,-2.054664607,-4.995799082,-5.197753864,-5.069755002,1.183500936,2.271936182,2.551607291,0.439084975,-1.219632207,-4.577177413,-4.067006779,-1.285828421
42,blues,0.377538475,2301.609667,2367.518781,5187.578454,0.09782392,89.10290948,0.11100128,-159.5516546,69.79762595,-4.398991493,76.84658469,3.918826951,45.17317409,-4.855005926,32.20482532,-9.796014854,7.812651873,-21.82110546,9.690987613,-2.587713096,3.305579615,-14.96887867,10.23548135,-4.07841318,-5.850137795,-2.47792644,6.646698872,3.70026934,-10.25490978,-6.684526567,-5.448712078,-2.365051246,-1.808316441,-1.603356088,-1.659407971,-6.119688534,-4.087704325,3.000867328,-7.923696861,-6.084033122,-2.705440542,-2.328136403,-5.576299241,4.699681075,-0.07944976,-3.121393014,-1.304718137,-1.267141486,-2.728160011,-2.431884471,-1.551510963,-1.683569247,-2.1835868,-2.594239896,-4.364963361,1.20798528,-0.315456671
43,blues,0.398920593,2155.879629,2372.127374,5011.574078,0.08717463,129.1992188,0.12738556,-109.1059904,100.6087732,-8.656534074,47.35041424,-6.558297668,39.60763773,-8.515619761,29.56554548,-16.58553629,13.16390731,-24.20925199,6.576562459,-8.647178048,4.927416369,-15.43449001,1.533799148,-6.748966016,1.411346034,-3.969471928,3.283832373,0.033008327,-0.281483222,-1.130653758,-2.142911181,-2.79487474,-1.37597483,-6.014756049,-2.616986257,1.706547597,-2.384272992,-0.785742505,1.539782401,-1.573441797,-4.333184386,-0.505356467,-1.942955809,0.196320829,-1.966390509,-0.743967568,-1.771460056,0.861159117,-2.280089639,-3.023715468,-2.618002148,0.153349428,-1.9599154,-1.22125147,-2.931210642,0.125101708,-2.209058394
44,blues,0.390174928,2278.961252,2375.248703,5198.59486,0.092525332,135.9991776,0.13632092,-109.5125992,86.92136532,-8.594189861,64.48952891,-6.301507611,43.6434883,-8.290832418,28.54578408,-14.0826748,8.128629781,-21.48808422,11.08833749,-5.091684537,3.976496939,-12.86121231,12.33675543,0.020517714,-0.743095136,-5.130958664,3.297937099,-0.546209725,-6.325837703,-2.904843273,-0.784005652,-3.942278684,-3.085455881,-6.943988442,-4.211094619,-5.241613329,-0.655919743,3.248607204,-4.439984758,-2.236286777,0.320310352,-1.213494511,-5.231300043,3.193733472,-1.583997054,-3.562408862,-5.257259143,-3.479551212,-2.552568112,-0.317229865,0.218268763,1.980887318,0.069143073,-1.411578474,-5.669052598,-0.608403956,1.416182747
45,blues,0.429436805,1739.134033,2290.407132,4551.14157,0.04804831,129.1992188,0.14835843,-163.2167664,89.77884425,12.97625283,80.7023023,3.665380607,39.73874089,-5.40673384,26.4937313,-13.16992707,2.704876874,-20.5501348,6.014821532,-2.903658856,-0.428329745,-17.53912515,4.164017845,-5.987195635,-7.864173959,-8.569908694,1.854270656,-1.117218222,-7.01724612,-3.793740852,-6.260771799,-2.578778509,-5.917236623,-6.961733184,-5.913039448,-2.994707766,-5.058940538,3.242767866,-3.774926177,-6.749692673,-1.676481438,-1.507087607,-4.259165626,0.131718362,-2.810446168,-3.289231566,-7.284251816,-3.698862744,-2.387296951,0.820650458,-0.774228039,0.123820457,0.738462319,-0.821826795,-7.815218971,-4.351770882,-0.604276443
46,blues,0.38796749,1913.0116,2361.735333,4777.823081,0.058457802,123.046875,0.10260163,-182.5737803,90.66755948,14.12454565,67.54922677,2.678699408,38.42982631,-8.410714596,24.12955143,-13.7899513,4.833089582,-16.68522863,5.817601423,-5.146696601,0.194267112,-14.48550155,6.864089725,-4.439797876,-2.98644184,-4.814492818,5.405974257,-1.152458481,-4.64947799,-4.404336005,-1.556273765,-0.096468422,-0.715911575,-3.40219108,-3.998895569,-4.203615289,-5.092039031,3.085090001,-2.900271826,-2.262504094,0.248789642,-0.317336986,-1.284076371,2.520486777,-0.520208577,-1.783729431,-2.688729605,-1.854147738,-3.719131422,-0.676068501,-0.578351214,0.426303206,1.797585773,-0.632008542,-7.161722378,-0.541585124,0.814788326
47,blues,0.336420418,2013.011665,2310.140449,4848.826029,0.075323708,151.9990809,0.11225929,-149.9402854,93.65088258,6.355069042,71.50347238,-8.121532616,36.19116505,-9.775337689,17.64784259,-21.10752208,-0.139680744,-22.20190978,5.421948144,-7.458580071,-4.332861647,-12.39940636,9.62123401,-5.017020866,-3.706168959,2.344434834,4.160647247,2.028626058,-6.776112611,1.966749852,1.989499368,-2.08600622,-0.915401744,-4.961250948,-5.885055229,-7.448527523,-6.85636839,-0.805128923,-1.52778392,2.939540509,-3.580977202,-1.695953217,-3.370742476,1.125424755,-2.218955557,-4.423403829,-5.320920274,-0.410218509,-0.336900303,-0.628315974,-2.032733085,-2.478735882,-3.571415264,-3.495703478,0.613923778,2.489579526,5.200517362
48,blues,0.379529442,2148.197609,2204.331845,4672.197141,0.098766873,123.046875,0.12396911,-106.3553597,102.6563082,-20.14608899,59.34887916,-9.948383046,33.68739153,-14.17132307,23.52147354,-13.3135627,15.99045696,-18.92352982,7.813086428,-7.785446321,4.038031017,-11.34364792,2.060206434,-5.731269818,0.470283058,-1.903811473,-3.131631081,-7.873942167,-2.832760489,3.5167646,0.893292322,1.448759519,-3.430855547,-8.368604092,-4.696054996,0.616919251,-0.928771334,-1.682981912,-4.908657905,-1.728392441,-4.254612235,0.998909175,-2.13167156,2.116761648,-2.338823786,-1.894334921,-5.882461892,-3.913403327,-2.078178956,-1.283766466,1.2638355,1.067273938,0.485349365,-1.590669018,-2.203017961,-1.472957541,0.930702953
49,blues,0.27757534,1318.191465,1904.547957,3044.883186,0.03996127,123.046875,0.08858688,-256.0166776,110.8558481,21.52578943,67.54189815,4.306012649,43.08662689,-4.494885963,10.41636231,-8.694551728,1.657418367,-20.58704902,-2.451857262,-7.119458807,-11.1653341,-12.61112904,2.726515236,-8.951504733,-7.939702947,-2.338612955,-0.70586578,1.546413148,-5.938774326,0.449334313,-0.692110217,0.194983636,1.312007042,-3.945094479,-4.874911246,-0.619428084,-1.172316028,-1.069218759,-5.313067365,-0.602861194,-4.200655337,-6.219177974,-4.962069345,-1.275151127,-2.660161119,-4.943215311,-2.967743438,0.262996635,0.002473273,-1.768241127,-0.989713508,1.847994555,0.677186247,-1.314550508,-1.910431394,-3.761519781,-1.314708787
50,blues,0.400936007,1945.533108,2081.878472,4174.593628,0.0857906,135.9991776,0.18233818,-82.99971845,107.0858033,-25.33544025,57.10451233,0.085502824,34.68258548,-11.05512436,20.54316786,-11.19448025,14.81960711,-10.23333664,12.54602001,-9.753734592,2.564369655,-6.289512643,2.995332388,-8.715192983,-0.33120614,-2.982632969,0.702881644,-0.732863368,6.890093184,2.319641522,-1.493679993,-1.038531998,-3.989531007,2.053209692,0.889227861,-0.329695905,-1.871453556,0.213782419,-3.165322514,-1.389880002,-2.575169,2.761272542,-0.943726318,-0.297256985,-6.691199825,-1.923074439,-0.433456155,-0.997783251,-2.104900162,1.442126027,-0.15415803,-1.395041703,-2.42820647,-1.444236816,0.918539445,0.9672581,-2.999979015
51,blues,0.393687672,1977.234251,1928.108818,3943.448931,0.106601653,99.38401442,0.19667555,-55.6075448,114.9316178,-37.03194571,64.88949989,-7.141715067,15.23794075,-16.23267586,18.63157383,-9.752267689,21.45428245,-5.648910277,12.78808429,-16.53047678,3.792917704,-7.90090122,8.470491622,-4.071421693,3.203312898,-5.184595904,-1.279901024,0.478594506,3.429648879,-1.124450463,0.293202359,-0.329451213,-4.638394651,1.474765927,-1.745045725,-3.147602318,-1.484061936,-2.518113751,-5.925191054,1.774470154,-2.175598947,2.878381498,-3.388729965,-2.289822621,-5.093812467,-2.655590676,-3.738503365,0.39656565,2.343725551,1.781193393,-3.051235241,-7.13012101,-2.203377391,-1.009334974,-3.563866756,-0.859217412,-1.374045193
52,blues,0.339007759,1443.810106,1670.850632,3070.713038,0.067187953,151.9990809,0.098882176,-225.2301209,117.6268879,-14.53937295,64.79603783,12.90866198,19.03742169,10.66617017,9.886661952,-2.396643024,11.68509004,1.541506629,3.065813944,-7.62712372,-8.954819215,-4.349342664,-0.062721296,-2.55891503,-3.445502042,-3.870722388,1.314719254,3.712751047,-3.57210734,-4.834602535,-1.13205443,-1.530847135,-0.466620095,9.416935904,3.219308601,-3.419878855,-3.12976461,-5.943828685,-5.982477233,-3.343836623,-2.356949229,3.324428007,3.29597798,-1.361162891,-2.812492123,-3.461249142,-3.463877993,-0.144130392,0.241662021,-1.769485386,-4.630969827,-6.497915283,-3.124964586,0.428580118,-1.864560319,-4.27050122,-4.320518832
53,blues,0.412444725,2171.445863,1954.49026,4237.319698,0.132815143,103.359375,0.16834377,-76.69792574,105.7382036,-43.17215089,60.95427239,-8.75720797,21.22414569,-12.85576456,18.59625294,-11.39604773,14.53846713,-6.048133781,12.72272665,-9.365226029,1.348897793,-3.611276059,6.991538068,-4.057430331,-0.2743377,-3.698641744,-0.500587266,0.168085553,0.658244058,0.361645032,4.250606159,3.983100811,1.165360901,6.208790155,-0.734613844,-1.401601536,0.924202667,-2.943476507,-6.229304942,-0.26947388,-0.033489539,3.707564346,0.182479812,-2.306006507,-2.413043813,0.526962335,-2.444844088,-3.389921436,-3.68378674,-1.906232167,-2.041318475,-0.070191766,-1.01726075,-1.280370746,-3.892225684,-1.605776678,-0.83431163
54,blues,0.452745758,2030.657186,1987.383148,4063.388706,0.103398936,92.28515625,0.20094612,-57.91959896,108.9902813,-36.20756552,64.04552933,1.438840056,26.31161082,-17.47779071,20.4252709,-9.540507155,18.1697318,-6.060151411,13.86405041,-11.29108848,4.665493329,-6.39443467,3.218118339,-8.083709169,-1.72497133,-5.429175562,-2.579444037,-2.215122234,3.099056977,0.482085352,2.424874979,0.792602091,-1.725635784,1.683991126,-3.627671359,-4.770492841,-3.968518725,-2.209507228,-4.562641686,0.386201196,-1.480310993,1.993643426,-0.821195349,-0.435255914,-2.571881192,-0.750492515,-2.664903653,-0.54493163,-0.584583458,0.292992481,-3.052265748,-1.476132025,-1.148488856,-0.175220614,-1.203361411,-0.864689337,-2.785750688
55,blues,0.432936543,2032.001859,1976.383235,4023.56144,0.113119245,135.9991776,0.15774165,-98.74344634,104.7936492,-35.0982519,60.70181131,-2.833249864,22.23449532,-7.83117179,19.03585052,-11.57360303,17.01851834,-5.376152409,12.20096902,-9.95636647,0.353348012,-4.268688629,6.133698634,-4.822604997,1.500581649,-1.493840462,3.509201356,3.279169343,1.539186128,-1.969826233,0.549414596,-0.927642437,-1.716613532,7.651523366,1.812386144,-0.664543637,0.589013887,-0.16175434,-4.581807616,-0.811529003,-2.903083288,3.199892096,0.374774423,-0.687465319,-3.553681541,-0.899949784,-2.56140808,1.486777372,0.16988077,-2.990706843,-4.910133099,-2.59264627,-2.841482029,-3.476156044,-2.186897149,-2.076231608,-5.781447119
56,blues,0.391051011,1811.771254,2052.50625,3928.818677,0.075503085,161.4990234,0.13787115,-145.2809716,102.8066488,-12.52943294,57.0058904,2.262867969,26.58543811,-4.288539589,17.32852426,-7.993437055,15.22949935,-6.934700201,7.458769389,-10.468453,-2.359565066,-6.78585292,2.668317761,-4.770400119,-0.952051838,0.022584591,-2.004561656,-0.422876872,2.74575693,-1.631715198,-2.825712715,-2.038135015,-5.598640886,4.902130982,0.242348753,-3.571734525,-1.017561482,-3.254797762,-3.394479044,-1.864101153,-2.256480545,0.020040587,-3.356100912,-3.311451604,-7.013625532,-0.639036026,-4.22435697,-2.347152736,-2.747807727,-1.373018346,-3.439845761,-3.207634238,-2.829474013,-2.46825894,-1.745919577,-4.555216121,-7.126676252
57,blues,0.424385423,1886.954809,1913.25861,3828.288761,0.089939669,92.28515625,0.1759754,-92.70346335,115.3191093,-35.06797873,57.87724939,1.852394223,26.61256416,-14.53698058,22.13023767,-8.203340183,11.02090147,-5.647606962,7.277512375,-10.20589529,1.329571776,-4.103507711,0.975606028,-6.554968855,-0.68907875,-2.127221711,-1.508367163,-1.551890854,1.303388325,-0.464218994,-3.130281974,-1.537001053,-4.502606125,1.990677583,-2.796142591,-2.859399597,-2.38426139,-1.045308904,-3.696543377,0.205810679,-1.784428508,-0.18358989,-1.827489912,-1.387421388,-1.916013361,0.373617441,-1.194425626,-2.689793208,-3.282650844,-3.169762086,-3.073801489,-1.314683973,-1.360175949,-2.39715455,-2.721777437,-0.708516476,-1.91533662
58,blues,0.356641969,2068.358476,2034.137241,4231.765698,0.104351708,107.6660156,0.16199261,-95.41721977,105.2208827,-26.94136933,60.80900713,-4.836374599,21.53419006,-13.50919337,12.12408736,-20.2290776,12.14219038,-5.225239829,10.26172041,-9.443687832,3.877393893,-10.17743888,3.584852643,-3.113156341,0.190685591,0.843123682,-3.417072601,-4.001323783,6.358499403,4.570646649,2.318094397,5.702373518,-0.137745825,3.370705026,0.223928503,-0.400060214,0.368268059,-1.068456618,-4.687578477,-0.832443611,-0.650699474,0.918143242,-2.218902241,-1.416591152,-2.139474464,0.572307795,-3.216430137,-3.371648411,-3.241831857,-1.701194959,-1.553384838,0.937014397,-1.260429491,-3.899599586,-4.774594763,-2.376876931,-2.132489153
59,blues,0.405839239,2235.589429,2099.812076,4389.434375,0.142241653,107.6660156,0.16997927,-86.23715591,91.96127047,-23.4174478,68.26248396,-3.88773749,22.74717133,-9.899862521,16.89006665,-11.39186258,18.43148898,-7.011704468,10.76197078,-11.94614001,0.990867572,-5.927924623,5.319790891,-6.135271282,1.949597599,-5.093714467,-0.671630311,-0.501325462,1.069546352,-0.854068137,1.921638334,3.248942987,-2.130625206,8.221536777,0.378400288,-4.3593879,0.063865057,-2.287291415,-4.319756089,-2.596911093,-2.358162145,4.298953666,0.091364071,0.772607285,-4.029978747,1.4757034,-4.180201009,0.243146216,-2.810849021,-2.038957201,-4.752859434,-4.397330092,-2.650468778,1.081505044,0.464206835,-3.55214838,-4.52968131
60,blues,0.430807268,1946.33108,1979.911962,3955.531173,0.097422872,151.9990809,0.19630733,-67.73307161,111.7072916,-34.63865049,61.31437231,0.052636227,30.55697136,-12.68790334,21.15487795,-13.11931669,16.27711537,-6.327082713,12.30059422,-12.46825297,1.673645713,-5.137703041,4.643719657,-6.91059166,1.041208037,-4.727177896,-0.662127725,-0.779458691,3.732374937,-1.007160702,1.772019017,-0.596813579,-4.487085845,3.030617105,-1.056909074,-4.141842948,-2.076718579,-0.031389267,-4.254487583,-1.524914688,-2.335087031,2.810517295,-1.201416556,-1.443225125,-3.559808706,1.215109364,-2.828921491,-1.54007395,-1.686634332,0.017295233,-2.310112825,-1.797375414,-2.363562806,-0.417069107,-0.368795651,-0.456381947,-4.80180576
61,blues,0.45193883,2503.945488,2180.550533,5077.372752,0.167533715,129.1992188,0.14172587,-82.50500078,94.15338373,-27.10146614,75.66221196,-27.51367047,35.57133342,-20.29078245,25.11094582,-15.3606453,11.3443844,-13.39338285,8.138590852,-8.497068701,8.29139815,-10.3441977,-3.467912987,-5.226762847,-2.588546881,-8.359233129,-6.983889896,-0.201212744,-6.136452979,-1.238959721,-1.28681843,-2.655625978,-2.206374489,-0.838022316,-4.161744998,-0.833008444,-3.462394567,-1.942428563,-8.439575439,-1.150730846,-0.23969666,-0.33169241,-1.581493478,0.130373204,-5.801913267,-6.193682324,1.504679715,3.51418501,-3.079962667,0.532853947,-0.947120916,-0.696469248,-1.955184827,-3.386275229,2.375180801,-6.2892635,-12.24192678
62,blues,0.311872623,2280.276472,2119.866002,4733.132942,0.117141806,112.3471467,0.10628482,-144.8915395,95.71115545,-21.60584613,49.61889056,-29.86957187,29.34591857,-18.84198211,17.88839623,-9.6631571,5.508205523,-9.547621372,6.353427589,-21.07959754,2.457562544,-9.535300724,-1.416737883,-9.312761633,5.1513158,-8.104987457,-2.437957984,2.008517311,-7.906647419,-5.072478511,-6.206796875,-4.482033502,-6.115878874,-3.752383951,-5.357672575,-3.266063823,-9.635152206,-2.954636482,-6.384343543,-0.176949965,-5.363506401,-4.986350188,-4.671097986,-2.096547985,-5.766919809,-3.974459617,1.60386773,2.132615549,-4.73346249,-7.384431101,-5.792825552,-2.605945638,-3.273368751,-0.840707072,0.816021113,-5.512214006,-6.837357363
